room 1 2020-12-07 13:15:22.194
                BSSID  RSSI
3 8e:f2:9e:1c:b3:88 -53
4 82:f2:9e:1c:b3:88 -54
5 6a:02:92:a6:e7:78 -57
6 60:02:92:a6:e7:78 -57
7 ec:aa:a0:7f:57:c8 -57
8 7a:02:92:a6:e7:78 -57
9 6e:02:92:a6:e7:78 -57
10 10:33:bf:4f:66:18 -57
11 06:aa:a0:7f:57:c8 -57
12 f6:aa:a0:7f:57:c8 -59
13 16:0e:83:c2:45:19 -59
14 3e:95:69:bc:cc:16 -60
15 2c:95:69:bc:cc:16 -60
16 36:0e:83:c2:45:19 -60
17 02:aa:a0:7f:57:d0 -61
18 f6:aa:a0:7f:57:d0 -61
19 ec:aa:a0:7f:57:d0 -61
20 10:33:bf:4f:66:24 -61
21 10:33:bf:4f:66:22 -61
22 10:33:bf:4f:66:20 -61
23 6e:8f:e0:44:d0:80 -61
24 fa:aa:a0:7f:57:d0 -61
25 4e:95:69:bc:cc:16 -61
26 78:f2:9e:1c:b3:90 -62
27 f4:0e:83:c2:45:19 -62
28 5c:8f:e0:44:d0:80 -62
29 10:33:bf:4f:66:25 -62
30 8e:f2:9e:1c:b3:90 -62
31 f2:aa:a0:7f:57:d0 -62
32 6e:95:69:bc:cc:16 -63
33 7e:8f:e0:44:d0:80 -63
34 10:33:bf:4f:66:1a -63
35 8a:f2:9e:1c:b3:90 -64
36 2c:95:69:bc:cc:15 -64
37 6e:95:69:bc:cc:15 -65
38 82:f2:9e:1c:b3:90 -65
39 3e:95:69:bc:cc:15 -66
40 4e:95:69:bc:cc:15 -66
41 8e:8f:e0:44:d0:85 -68
42 6e:8f:e0:44:d0:85 -68
43 5c:8f:e0:44:d0:85 -68
44 c4:65:16:51:3e:95 -68
45 9e:8f:e0:44:d0:85 -68
46 da:31:34:c9:9e:65 -68
47 06:0e:83:c2:45:19 -69
48 7e:8f:e0:44:d0:85 -69
49 36:0e:83:ee:c2:57 -73
50 f4:0e:83:ee:c2:57 -74
51 06:0e:83:ee:c2:57 -75
52 f6:0e:83:ee:c2:57 -75
53 60:02:92:a5:d3:68 -76
54 6a:02:92:a5:d3:68 -76
55 7a:02:92:a5:d3:68 -76
56 76:02:92:a5:d3:68 -77
57 f4:0e:83:c2:45:1a -80
58 06:0e:83:c2:45:1a -80
59 f4:0e:83:ee:c2:58 -80
60 26:0e:83:ee:c2:58 -80
61 16:0e:83:c2:45:1a -80
62 9c:34:26:74:f7:c2 -80
63 06:0e:83:ee:c2:58 -81
64 26:0e:83:c2:45:1a -81
65 16:0e:83:ee:c2:58 -81
66 f8:f5:32:94:a0:a3 -82
67 0a:f5:32:94:a0:a3 -84
68 5e:7a:8a:6c:c4:6a -87
69 4e:7a:8a:6c:c4:6a -88
70 7e:7a:8a:6c:c4:6a -88
71 8e:7a:8a:6c:c4:6a -89

room 1 2020-12-07 13:18:22.450
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -49
1 92:f2:9e:1c:b3:88 -50
2 86:f2:9e:1c:b3:88 -51
3 8e:f2:9e:1c:b3:88 -53
4 82:f2:9e:1c:b3:88 -53
5 10:33:bf:4f:66:18 -53
6 10:33:bf:4f:66:1d -54
7 ec:aa:a0:7f:57:c8 -56
8 60:02:92:a6:e7:78 -57
9 7a:02:92:a6:e7:78 -57
10 6e:02:92:a6:e7:78 -57
11 06:aa:a0:7f:57:c8 -57
12 02:aa:a0:7f:57:c8 -57
13 6a:02:92:a6:e7:78 -59
14 16:0e:83:c2:45:19 -59
15 f6:aa:a0:7f:57:c8 -60
16 36:0e:83:c2:45:19 -60
17 78:f2:9e:1c:b3:90 -61
18 3e:95:69:bc:cc:16 -61
19 2c:95:69:bc:cc:16 -61
20 8a:f2:9e:1c:b3:90 -61
21 2c:95:69:bc:cc:15 -61
22 10:33:bf:4f:66:24 -61
23 10:33:bf:4f:66:22 -61
24 10:33:bf:4f:66:20 -61
25 fa:aa:a0:7f:57:d0 -61
26 4e:95:69:bc:cc:16 -61
27 82:f2:9e:1c:b3:90 -61
28 02:aa:a0:7f:57:d0 -62
29 f6:aa:a0:7f:57:d0 -62
30 ec:aa:a0:7f:57:d0 -62
31 3e:95:69:bc:cc:15 -62
32 5c:8f:e0:44:d0:80 -62
33 6e:95:69:bc:cc:16 -62
34 8e:f2:9e:1c:b3:90 -62
35 f2:aa:a0:7f:57:d0 -62
36 f4:0e:83:c2:45:19 -63
37 7e:8f:e0:44:d0:80 -63
38 10:33:bf:4f:66:1a -63
39 4e:95:69:bc:cc:15 -63
40 6e:8f:e0:44:d0:80 -64
41 8e:8f:e0:44:d0:85 -66
42 6e:8f:e0:44:d0:85 -66
43 5c:8f:e0:44:d0:85 -66
44 7e:8f:e0:44:d0:85 -66
45 9e:8f:e0:44:d0:85 -68
46 06:0e:83:c2:45:19 -70
47 c4:65:16:51:3e:95 -71
48 f4:0e:83:ee:c2:57 -74
49 06:0e:83:ee:c2:57 -75
50 f6:0e:83:ee:c2:57 -75
51 60:02:92:a5:d3:68 -76
52 6a:02:92:a5:d3:68 -76
53 7a:02:92:a5:d3:68 -76
54 76:02:92:a5:d3:68 -77
55 f4:0e:83:ee:c2:58 -79
56 26:0e:83:ee:c2:58 -79
57 06:0e:83:ee:c2:58 -79
58 f4:0e:83:c2:45:1a -80
59 06:0e:83:c2:45:1a -80
60 16:0e:83:c2:45:1a -80
61 26:0e:83:c2:45:1a -80
62 16:0e:83:ee:c2:58 -81
63 f8:f5:32:94:a0:a3 -82
64 0a:f5:32:94:a0:a3 -84
65 5e:7a:8a:6c:c4:6a -87
66 7e:7a:8a:6c:c4:6a -88
67 8e:7a:8a:6c:c4:6a -89
68 9a:9d:5d:e4:7b:a2 -89
69 98:9d:5d:dc:7b:a5 -89

room 1 2020-12-07 13:18:52.467
                BSSID  RSSI
0 92:f2:9e:1c:b3:88 -50
1 78:f2:9e:1c:b3:88 -52
2 82:f2:9e:1c:b3:88 -54
3 10:33:bf:4f:66:1d -54
4 10:33:bf:4f:66:18 -55
5 ec:aa:a0:7f:57:c8 -56
6 02:aa:a0:7f:57:c8 -56
7 60:02:92:a6:e7:78 -57
8 7a:02:92:a6:e7:78 -57
9 06:aa:a0:7f:57:c8 -57
10 6a:02:92:a6:e7:78 -58
11 16:0e:83:c2:45:19 -59
12 3e:95:69:bc:cc:16 -60
13 2c:95:69:bc:cc:16 -60
14 f4:0e:83:c2:45:19 -60
15 6e:95:69:bc:cc:16 -60
16 6e:8f:e0:44:d0:80 -60
17 36:0e:83:c2:45:19 -60
18 2c:95:69:bc:cc:15 -61
19 5c:8f:e0:44:d0:80 -61
20 4e:95:69:bc:cc:16 -61
21 8a:f2:9e:1c:b3:90 -62
22 02:aa:a0:7f:57:d0 -62
23 f6:aa:a0:7f:57:d0 -62
24 ec:aa:a0:7f:57:d0 -62
25 f6:aa:a0:7f:57:c8 -62
26 3e:95:69:bc:cc:15 -62
27 f2:aa:a0:7f:57:d0 -62
28 82:f2:9e:1c:b3:90 -62
29 10:33:bf:4f:66:1a -62
30 78:f2:9e:1c:b3:90 -63
31 8e:f2:9e:1c:b3:90 -63
32 4e:95:69:bc:cc:15 -64
33 10:33:bf:4f:66:24 -65
34 10:33:bf:4f:66:22 -65
35 10:33:bf:4f:66:20 -65
36 10:33:bf:4f:66:25 -66
37 8e:8f:e0:44:d0:85 -67
