room 2 2020-12-07 13:37:40.035
                BSSID  RSSI
7 82:f2:9e:1c:b3:88 -39
8 8a:f2:9e:1c:b3:90 -39
9 6e:8f:e0:44:d0:80 -54
10 5c:8f:e0:44:d0:80 -54
11 ec:aa:a0:7f:57:c8 -55
12 7e:8f:e0:44:d0:80 -55
13 7a:02:92:a6:e7:78 -55
14 fa:aa:a0:7f:57:c8 -55
15 9e:8f:e0:44:d0:80 -55
16 f4:0e:83:c2:45:19 -56
17 6e:02:92:a6:e7:78 -56
18 36:0e:83:c2:45:19 -56
19 76:02:92:a6:e7:78 -56
20 06:aa:a0:7f:57:c8 -56
21 16:0e:83:c2:45:19 -56
22 60:02:92:a6:e7:78 -57
23 6a:02:92:a6:e7:78 -57
24 8e:8f:e0:44:d0:85 -60
25 6e:8f:e0:44:d0:85 -60
26 5c:8f:e0:44:d0:85 -60
27 f6:aa:a0:7f:57:c8 -60
28 7e:8f:e0:44:d0:85 -60
29 f2:aa:a0:7f:57:d0 -61
30 fa:aa:a0:7f:57:d0 -61
31 02:aa:a0:7f:57:d0 -63
32 f6:aa:a0:7f:57:d0 -63
33 ec:aa:a0:7f:57:d0 -63
34 3e:95:69:bc:cc:16 -65
35 2c:95:69:bc:cc:16 -65
36 06:0e:83:c2:45:19 -66
37 6e:95:69:bc:cc:16 -68
38 4e:95:69:bc:cc:15 -69
39 10:33:bf:4f:66:1d -69
40 10:33:bf:4f:66:18 -69
41 2c:95:69:bc:cc:15 -70
42 f4:0e:83:c2:45:1a -73
43 06:0e:83:c2:45:1a -73
44 26:0e:83:c2:45:1a -73
45 36:0e:83:c2:45:1a -73
46 98:9d:5d:dc:7b:a4 -73
47 10:33:bf:4f:66:20 -74
48 6a:02:92:a5:d3:68 -74
49 60:02:92:a5:d3:68 -74
50 6e:02:92:a5:d3:68 -74
51 3e:95:69:bc:cc:15 -74
52 16:0e:83:c2:45:1a -74
53 10:33:bf:4f:66:24 -75
54 10:33:bf:4f:66:22 -75
55 10:33:bf:4f:66:25 -75
56 10:33:bf:4f:66:23 -75
57 10:33:bf:4f:66:1a -75
58 c4:65:16:51:3e:95 -76
59 32:f1:9e:42:24:a1 -78
60 3a:f5:32:94:a0:a3 -80
61 9a:9d:5d:e4:7b:a7 -84
62 20:f1:9e:42:24:a1 -84
63 9a:9d:5d:e4:7b:a1 -85
64 52:f1:9e:42:24:a2 -85
65 20:f1:9e:42:24:a2 -85
66 98:9d:5d:dc:7b:a5 -85
67 32:f1:9e:42:24:a2 -86
68 62:f1:9e:42:24:a2 -86
69 26:0e:83:ee:c2:58 -89
70 1a:f5:32:94:a0:a4 -90
71 16:0e:83:ee:c2:58 -90

room 2 2020-12-07 13:40:40.232
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -37
1 8e:f2:9e:1c:b3:88 -37
2 86:f2:9e:1c:b3:88 -37
3 78:f2:9e:1c:b3:90 -38
4 8e:f2:9e:1c:b3:90 -38
5 92:f2:9e:1c:b3:88 -38
6 7e:f2:9e:1c:b3:90 -39
7 82:f2:9e:1c:b3:88 -39
8 8a:f2:9e:1c:b3:90 -39
9 5c:8f:e0:44:d0:80 -54
10 6e:8f:e0:44:d0:80 -55
11 ec:aa:a0:7f:57:c8 -55
12 9e:8f:e0:44:d0:80 -55
13 fa:aa:a0:7f:57:c8 -56
14 06:aa:a0:7f:57:c8 -56
15 16:0e:83:c2:45:19 -56
16 60:02:92:a6:e7:78 -57
17 6a:02:92:a6:e7:78 -57
18 f4:0e:83:c2:45:19 -59
19 f6:aa:a0:7f:57:c8 -59
20 8e:8f:e0:44:d0:85 -60
21 6e:8f:e0:44:d0:85 -60
22 5c:8f:e0:44:d0:85 -60
23 7e:8f:e0:44:d0:85 -60
24 9e:8f:e0:44:d0:85 -60
25 02:aa:a0:7f:57:d0 -63
26 f6:aa:a0:7f:57:d0 -63
27 ec:aa:a0:7f:57:d0 -63
28 06:0e:83:c2:45:19 -63
29 3e:95:69:bc:cc:16 -64
30 2c:95:69:bc:cc:16 -64
31 f2:aa:a0:7f:57:d0 -64
32 4e:95:69:bc:cc:16 -65
33 3e:95:69:bc:cc:15 -67
34 10:33:bf:4f:66:1d -69
35 10:33:bf:4f:66:18 -69
36 6e:95:69:bc:cc:15 -69
37 2c:95:69:bc:cc:15 -70
38 da:31:34:c9:9e:65 -72
39 f4:0e:83:c2:45:1a -73
40 06:0e:83:c2:45:1a -73
41 26:0e:83:c2:45:1a -73
42 10:33:bf:4f:66:20 -74
43 6a:02:92:a5:d3:68 -74
44 60:02:92:a5:d3:68 -74
45 36:0e:83:c2:45:1a -74
46 6e:02:92:a5:d3:68 -74
47 16:0e:83:c2:45:1a -74
48 10:33:bf:4f:66:24 -75
49 10:33:bf:4f:66:22 -75
50 10:33:bf:4f:66:1a -75
51 7a:02:92:a5:d3:68 -75
52 c4:65:16:51:3e:95 -77
53 3a:f5:32:94:a0:a3 -80
54 9a:9d:5d:e4:7b:a1 -82
55 98:9d:5d:dc:7b:a5 -82
56 9a:9d:5d:e4:7b:a0 -82
57 9a:9d:5d:e4:7b:a2 -83
58 20:f1:9e:42:24:a1 -84
59 f6:c1:14:6a:4d:0f -87
60 62:f1:9e:42:24:a2 -89
61 26:0e:83:ee:c2:58 -89
62 36:0e:83:ee:c2:58 -89
63 06:0e:83:ee:c2:58 -89
64 f4:0e:83:ee:c2:58 -89
65 16:0e:83:ee:c2:58 -90

room 2 2020-12-07 13:41:10.226
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -37
1 86:f2:9e:1c:b3:88 -37
2 78:f2:9e:1c:b3:90 -38
3 8e:f2:9e:1c:b3:90 -38
4 92:f2:9e:1c:b3:88 -38
5 7e:f2:9e:1c:b3:90 -39
6 8e:f2:9e:1c:b3:88 -39
7 6e:8f:e0:44:d0:80 -55
8 5c:8f:e0:44:d0:80 -55
9 fa:aa:a0:7f:57:c8 -55
10 ec:aa:a0:7f:57:c8 -56
11 36:0e:83:c2:45:19 -56
12 6a:02:92:a6:e7:78 -58
13 f4:0e:83:c2:45:19 -59
14 60:02:92:a6:e7:78 -59
15 f6:aa:a0:7f:57:c8 -59
16 76:02:92:a6:e7:78 -59
17 6e:02:92:a6:e7:78 -59
18 8e:8f:e0:44:d0:85 -60
19 6e:8f:e0:44:d0:85 -60
20 5c:8f:e0:44:d0:85 -60
21 9e:8f:e0:44:d0:85 -60
22 02:aa:a0:7f:57:d0 -63
23 f6:aa:a0:7f:57:d0 -63
24 ec:aa:a0:7f:57:d0 -63
25 3e:95:69:bc:cc:16 -64
26 2c:95:69:bc:cc:16 -64
27 f2:aa:a0:7f:57:d0 -64
28 4e:95:69:bc:cc:16 -65
29 6e:95:69:bc:cc:16 -65
30 06:0e:83:c2:45:19 -66
31 3e:95:69:bc:cc:15 -69
32 2c:95:69:bc:cc:15 -69
33 6e:95:69:bc:cc:15 -69
34 da:31:34:c9:9e:65 -71
35 f4:0e:83:c2:45:1a -73
36 06:0e:83:c2:45:1a -73
37 26:0e:83:c2:45:1a -73
38 36:0e:83:c2:45:1a -73
39 10:33:bf:4f:66:20 -74
40 6a:02:92:a5:d3:68 -74
41 60:02:92:a5:d3:68 -74
42 10:33:bf:4f:66:24 -75
43 10:33:bf:4f:66:22 -75
44 7a:02:92:a5:d3:68 -75
45 10:33:bf:4f:66:25 -75
46 c4:65:16:51:3e:95 -76
47 9a:9d:5d:e4:7b:a1 -82
48 98:9d:5d:dc:7b:a5 -82
49 20:f1:9e:42:24:a1 -82
50 9a:9d:5d:e4:7b:a2 -82
51 9a:9d:5d:e4:7b:a0 -82
52 9a:9d:5d:e4:7b:a7 -83
53 f6:c1:14:6a:4d:0f -87
54 52:f1:9e:42:24:a2 -87
55 62:f1:9e:42:24:a2 -88
